Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
,2011-05,,City of London Police,-0.112952,51.518267,On or near Southampton Buildings,E01000914,Camden 028B,Burglary,
,2011-05,,City of London Police,-0.092456,51.517558,On or near London Wall,E01000002,City of London 001B,Burglary,
,2011-05,,City of London Police,-0.09586,51.52166,On or near Fann Street,E01000003,City of London 001C,Burglary,
,2011-05,,City of London Police,-0.07421,51.511711,On or near Portsoken Street,E01000005,City of London 001E,Burglary,
,2011-05,,City of London Police,-0.07825,51.515033,On or near Houndsditch,E01000005,City of London 001E,Burglary,
,2011-05,,City of London Police,-0.075196,51.512609,On or near St. Clare Street,E01000005,City of London 001E,Burglary,
,2011-05,,City of London Police,-0.082512,51.512387,On or near Lime Street,E01032739,City of London 001F,Burglary,
,2011-05,,City of London Police,-0.09106,51.510952,On or near Dowgate Hill,E01032739,City of London 001F,Burglary,
,2011-05,,City of London Police,-0.088995,51.512088,On or near St. Swithin'S Lane,E01032739,City of London 001F,Burglary,
,2011-05,,City of London Police,-0.079613,51.517231,On or near New Street,E01032739,City of London 001F,Burglary,
,2011-05,,City of London Police,-0.089027,51.510641,On or near Laurence Pountney Hill,E01032739,City of London 001F,Burglary,
,2011-05,,City of London Police,-0.087086,51.512596,On or near Lombard Street,E01032739,City of London 001F,Burglary,
,2011-05,,City of London Police,-0.080034,51.513389,On or near Leadenhall Street,E01032739,City of London 001F,Burglary,
,2011-05,,City of London Police,-0.101274,51.512791,On or near St. Andrew'S Hill,E01032739,City of London 001F,Burglary,
,2011-05,,City of London Police,-0.081281,51.512528,On or near Fenchurch Avenue,E01032739,City of London 001F,Burglary,
,2011-05,,City of London Police,-0.087348,51.511512,On or near King William Street,E01032739,City of London 001F,Burglary,
,2011-05,,City of London Police,-0.107994,51.513376,On or near Bouverie Street,E01032740,City of London 001G,Burglary,
,2011-05,,City of London Police,-0.112519,51.517568,On or near Southampton Buildings,E01032740,City of London 001G,Burglary,
,2011-05,,City of London Police,-0.105724,51.515282,On or near St. Bride Street,E01032740,City of London 001G,Burglary,
,2011-05,,City of London Police,-0.104252,51.512902,On or near New Bridge Street,E01032740,City of London 001G,Burglary,
,2011-05,,City of London Police,-0.106922,51.514213,On or near Fleet Street,E01032740,City of London 001G,Burglary,
,2011-05,,City of London Police,-0.102412,51.517297,On or near Cock Lane,E01032740,City of London 001G,Burglary,
,2011-05,,City of London Police,-0.08673,51.51938,On or near Dominion Street,E01002704,Islington 023D,Burglary,
,2011-05,,City of London Police,-0.077602,51.51879,On or near Steward Street,E01004307,Tower Hamlets 015B,Burglary,
,2011-05,,City of London Police,-0.112648,51.512705,On or near Devereux Court,E01004735,Westminster 018B,Burglary,
,2011-05,,Metropolitan Police Service,0.140034,51.589094,On or near Beansland Grove,E01000027,Barking and Dagenham 001A,Burglary,
,2011-05,,Metropolitan Police Service,0.131156,51.582323,On or near Lake Road,E01000029,Barking and Dagenham 001C,Burglary,
,2011-05,,Metropolitan Police Service,0.139479,51.579743,On or near Yew Tree Gardens,E01000029,Barking and Dagenham 001C,Burglary,
,2011-05,,Metropolitan Police Service,0.133601,51.586145,On or near Tantony Grove,E01000030,Barking and Dagenham 001D,Burglary,
,2011-05,,Metropolitan Police Service,0.140466,51.584159,On or near Bagleys Spring,E01000030,Barking and Dagenham 001D,Burglary,
,2011-05,,Metropolitan Police Service,0.137716,51.580917,On or near Eastern Avenue West,E01000030,Barking and Dagenham 001D,Burglary,
,2011-05,,Metropolitan Police Service,0.13852,51.584212,On or near Thatches Grove,E01000030,Barking and Dagenham 001D,Burglary,
,2011-05,,Metropolitan Police Service,0.138536,51.572566,On or near Tenby Road,E01000032,Barking and Dagenham 002B,Burglary,
,2011-05,,Metropolitan Police Service,0.133856,51.573407,On or near Mayfair Avenue,E01000032,Barking and Dagenham 002B,Burglary,
,2011-05,,Metropolitan Police Service,0.148228,51.573064,On or near London Road,E01000110,Barking and Dagenham 002C,Burglary,
,2011-05,,Metropolitan Police Service,0.143518,51.574481,On or near Whalebone Grove,E01000111,Barking and Dagenham 002D,Burglary,
,2011-05,,Metropolitan Police Service,0.143045,51.570856,On or near Grantham Gardens,E01000111,Barking and Dagenham 002D,Burglary,
,2011-05,,Metropolitan Police Service,0.143495,51.568168,On or near Coppen Road,E01000111,Barking and Dagenham 002D,Burglary,
,2011-05,,Metropolitan Police Service,0.134474,51.569951,On or near Junction Road West,E01000113,Barking and Dagenham 002F,Burglary,
,2011-05,,Metropolitan Police Service,0.133722,51.570846,On or near Back Lane,E01000113,Barking and Dagenham 002F,Burglary,
,2011-05,,Metropolitan Police Service,0.135585,51.569023,On or near Heath Road,E01000113,Barking and Dagenham 002F,Burglary,
,2011-05,,Metropolitan Police Service,0.131051,51.569897,On or near Herbert Gardens,E01000113,Barking and Dagenham 002F,Burglary,
,2011-05,,Metropolitan Police Service,0.177849,51.558417,On or near Carnation Close,E01000034,Barking and Dagenham 003A,Burglary,
,2011-05,,Metropolitan Police Service,0.169272,51.562802,On or near Legon Avenue,E01000038,Barking and Dagenham 003C,Burglary,
,2011-05,,Metropolitan Police Service,0.181292,51.560412,On or near Dandelion Close,E01000039,Barking and Dagenham 003D,Burglary,
,2011-05,,Metropolitan Police Service,0.181438,51.558953,On or near Great Cullings,E01000039,Barking and Dagenham 003D,Burglary,
,2011-05,,Metropolitan Police Service,0.180178,51.557339,On or near Eastbrook Drive,E01000039,Barking and Dagenham 003D,Burglary,
,2011-05,,Metropolitan Police Service,0.142352,51.556741,On or near Stanhope Road,E01000063,Barking and Dagenham 004A,Burglary,
,2011-05,,Metropolitan Police Service,0.14049,51.557324,On or near Blomville Road,E01000100,Barking and Dagenham 004B,Burglary,
,2011-05,,Metropolitan Police Service,0.140966,51.556721,On or near Brittain Road,E01000100,Barking and Dagenham 004B,Burglary,
,2011-05,,Metropolitan Police Service,0.143318,51.560105,On or near Stockdale Road,E01000101,Barking and Dagenham 004C,Burglary,
,2011-05,,Metropolitan Police Service,0.144917,51.55852,On or near Homestead Road,E01000101,Barking and Dagenham 004C,Burglary,
,2011-05,,Metropolitan Police Service,0.145577,51.557833,On or near Rowlands Road,E01000101,Barking and Dagenham 004C,Burglary,
,2011-05,,Metropolitan Police Service,0.146976,51.557205,On or near Wood Lane,E01000101,Barking and Dagenham 004C,Burglary,
,2011-05,,Metropolitan Police Service,0.136195,51.562042,On or near Joan Road,E01000109,Barking and Dagenham 004D,Burglary,
,2011-05,,Metropolitan Police Service,0.154221,51.559716,On or near Stour Road,E01000060,Barking and Dagenham 006B,Burglary,
,2011-05,,Metropolitan Police Service,0.15058,51.556222,On or near Braintree Road,E01000060,Barking and Dagenham 006B,Burglary,
,2011-05,,Metropolitan Police Service,0.152448,51.56126,On or near Gosfield Road,E01000061,Barking and Dagenham 006C,Burglary,
,2011-05,,Metropolitan Police Service,0.151342,51.552206,On or near Edgehill Gardens,E01000062,Barking and Dagenham 006D,Burglary,
,2011-05,,Metropolitan Police Service,0.149532,51.555126,On or near Marston Avenue,E01000062,Barking and Dagenham 006D,Burglary,
,2011-05,,Metropolitan Police Service,0.156958,51.551689,On or near Muggeridge Road,E01000064,Barking and Dagenham 006E,Burglary,
,2011-05,,Metropolitan Police Service,0.15636,51.551556,On or near Kingsley Close,E01000064,Barking and Dagenham 006E,Burglary,
,2011-05,,Metropolitan Police Service,0.146106,51.552509,On or near Bainbridge Road,E01000065,Barking and Dagenham 007A,Burglary,
,2011-05,,Metropolitan Police Service,0.142025,51.551315,On or near St Georges Road,E01000065,Barking and Dagenham 007A,Burglary,
,2011-05,,Metropolitan Police Service,0.129778,51.547896,On or near Wren Gardens,E01000080,Barking and Dagenham 007C,Burglary,
,2011-05,,Metropolitan Police Service,0.129545,51.547559,On or near Wren Road,E01000080,Barking and Dagenham 007C,Burglary,
,2011-05,,Metropolitan Police Service,0.12761,51.547504,On or near Christopher Gardens,E01000080,Barking and Dagenham 007C,Burglary,
,2011-05,,Metropolitan Police Service,0.140795,51.549386,On or near Westfield Road,E01000081,Barking and Dagenham 007D,Burglary,
